1 0 0.014 1.12
2 0 2.044 1.12
3 0 2.044 0
4 0 2.622 0
5 0 2.622 1.12
6 0 3.298 1.12
7 0 3.298 1.644
8 0 2.622 1.644
9 0 2.622 4.648
10 0 2.128 4.648
11 0 0 1.686
12 0 0.55 1.63
13 0 2.044 3.784
14 0 2.044 1.644
15 1 2.622 0
16 1 2.044 0
17 1 2.044 1.12
18 1 0.014 1.12
19 1 0 1.686
20 1 0.55 1.63
21 1 2.044 1.644
22 1 2.044 3.784
25 1 2.128 4.648
26 1 2.622 4.648
27 1 2.622 1.644
28 1 3.298 1.644
29 1 3.298 1.12
30 1 2.622 1.12
Faces:
 4 3 2 1 11 -12 14 13 12 -11 10 9 8 7 6 5.
 17 16 15 30 29 28 27 26 25 19 -20 22 21 20 -19 18.
 4 15 16 3.
 3 16 17 2.
 2 17 18 1.
 1 18 19 11.
 12 20 21 14.
 14 21 22 13.
 13 22 20 12.
 11 19 25 10.
 10 25 26 9.
 9 26 27 8.
 8 27 28 7.
 7 28 29 6.
 6 29 30 5.
 5 30 15 4.
