1 0 1.74 -0.1
2 0 2.106 -0.046
3 0 2.508 0.15
4 0 2.87 0.492
5 0 3.106 0.928
6 0 3.168 1.476
7 0 3.046 1.942
8 0 2.788 2.326
9 0 2.424 2.554
10 0 2.106 2.11
11 0 2.328 1.956
12 0 2.472 1.752
13 0 2.548 1.456
14 0 2.534 1.15
15 0 2.452 0.844
16 0 2.26 0.592
17 0 1.956 0.442
18 0 1.552 0.41
19 0 1.212 0.472
20 0 0.944 0.622
21 0 0.722 0.872
22 0 0.634 1.252
23 0 0.664 1.652
24 0 0.838 1.95
25 0 1.142 2.182
26 0 1.47 2.262
27 0 1.774 2.234
28 0 1.94 2.206
29 0 2.726 2.768
30 0 2.936 3.04
31 0 2.354 3.276
32 0 2.23 3.04
33 0 2.036 2.874
34 0 1.69 2.774
35 0 1.366 2.786
36 0 1.124 2.888
37 0 0.916 3.068
38 0 0.778 3.318
39 0 0.77 3.66
40 0 0.906 3.966
41 0 1.13 4.158
42 0 1.454 4.226
43 0 1.808 4.202
44 0 2.074 4.102
45 0 2.3 3.902
46 0 2.382 3.638
47 0 2.396 3.458
48 0 3.02 3.43
49 0 3.004 3.706
50 0 2.92 4.04
51 0 2.618 4.43
52 0 2.328 4.612
53 0 1.906 4.732
54 0 1.456 4.75
55 0 1.038 4.682
56 0 0.68 4.514
57 0 0.376 4.222
58 0 0.224 3.874
59 0 0.168 3.486
60 0 0.224 3.096
61 0 0.39 2.804
62 0 0.598 2.666
63 0 0.832 2.554
64 0 0.514 2.402
65 0 0.238 2.164
66 0 0.072 1.874
67 0 0 1.576
68 0 0.002 1.234
69 0 0.058 0.942
70 0 0.162 0.61
71 0 0.36 0.354
72 0 0.602 0.174
73 0 0.874 0.052
74 0 1.192 -0.058
75 0 1.44 -0.1
76 1 2.508 0.15
77 1 2.106 -0.046
78 1 1.74 -0.1
79 1 1.44 -0.1
80 1 1.192 -0.058
81 1 0.874 0.052
82 1 0.602 0.174
83 1 0.36 0.354
84 1 0.162 0.61
85 1 0.058 0.942
86 1 0.002 1.234
87 1 0 1.576
88 1 0.072 1.874
89 1 0.238 2.164
90 1 0.514 2.402
91 1 0.832 2.554
92 1 0.598 2.666
93 1 0.39 2.804
94 1 0.224 3.096
95 1 0.168 3.486
96 1 0.224 3.874
97 1 0.376 4.222
98 1 0.68 4.514
99 1 1.038 4.682
100 1 1.456 4.75
101 1 1.906 4.732
102 1 2.328 4.612
103 1 2.618 4.43
104 1 2.92 4.04
105 1 3.004 3.706
106 1 3.02 3.43
107 1 2.936 3.04
108 1 2.354 3.276
109 1 2.396 3.458
110 1 2.382 3.638
111 1 2.3 3.902
112 1 2.074 4.102
113 1 1.808 4.202
114 1 1.454 4.226
115 1 1.13 4.158
116 1 0.906 3.966
117 1 0.77 3.66
118 1 0.778 3.318
119 1 0.916 3.068
120 1 1.124 2.888
121 1 1.366 2.786
122 1 1.69 2.774
123 1 2.036 2.874
124 1 2.23 3.04
127 1 2.726 2.768
128 1 2.424 2.554
129 1 2.106 2.11
130 1 1.94 2.206
131 1 1.774 2.234
132 1 1.47 2.262
133 1 1.142 2.182
134 1 0.838 1.95
135 1 0.664 1.652
136 1 0.634 1.252
137 1 0.722 0.872
138 1 0.944 0.622
139 1 1.212 0.472
140 1 1.552 0.41
141 1 1.956 0.442
142 1 2.26 0.592
143 1 2.452 0.844
144 1 2.534 1.15
145 1 2.548 1.456
146 1 2.472 1.752
147 1 2.328 1.956
150 1 2.788 2.326
151 1 3.046 1.942
152 1 3.168 1.476
153 1 3.106 0.928
154 1 2.87 0.492
Faces:
 3 2 1 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 30 -31 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 -30 29 9 -10 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 -9 8 7 6 5 4.
 78 77 76 154 153 152 151 150 128 -129 147 146 145 144 143 142 141 140 139 138 137 136 135 134 133 132 131 130 129 -128 127 107 -108 124 123 122 121 120 119 118 117 116 115 114 113 112 111 110 109 108 -107 106 105 104 103 102 101 100 99 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79.
 3 76 77 2.
 2 77 78 1.
 1 78 79 75.
 75 79 80 74.
 74 80 81 73.
 73 81 82 72.
 72 82 83 71.
 71 83 84 70.
 70 84 85 69.
 69 85 86 68.
 68 86 87 67.
 67 87 88 66.
 66 88 89 65.
 65 89 90 64.
 64 90 91 63.
 63 91 92 62.
 62 92 93 61.
 61 93 94 60.
 60 94 95 59.
 59 95 96 58.
 58 96 97 57.
 57 97 98 56.
 56 98 99 55.
 55 99 100 54.
 54 100 101 53.
 53 101 102 52.
 52 102 103 51.
 51 103 104 50.
 50 104 105 49.
 49 105 106 48.
 48 106 107 30.
 31 108 109 47.
 47 109 110 46.
 46 110 111 45.
 45 111 112 44.
 44 112 113 43.
 43 113 114 42.
 42 114 115 41.
 41 115 116 40.
 40 116 117 39.
 39 117 118 38.
 38 118 119 37.
 37 119 120 36.
 36 120 121 35.
 35 121 122 34.
 34 122 123 33.
 33 123 124 32.
 32 124 108 31.
 30 107 127 29.
 29 127 128 9.
 10 129 130 28.
 28 130 131 27.
 27 131 132 26.
 26 132 133 25.
 25 133 134 24.
 24 134 135 23.
 23 135 136 22.
 22 136 137 21.
 21 137 138 20.
 20 138 139 19.
 19 139 140 18.
 18 140 141 17.
 17 141 142 16.
 16 142 143 15.
 15 143 144 14.
 14 144 145 13.
 13 145 146 12.
 12 146 147 11.
 11 147 129 10.
 9 128 150 8.
 8 150 151 7.
 7 151 152 6.
 6 152 153 5.
 5 153 154 4.
 4 154 76 3.
