1 0 0.688 3.006
2 0 0.104 3.006
3 0 0.12 3.276
4 0 0.194 3.652
5 0 0.358 3.998
6 0 0.562 4.268
7 0 0.852 4.486
8 0 1.152 4.614
9 0 1.46 4.686
10 0 1.78 4.686
11 0 2.122 4.65
12 0 2.424 4.54
13 0 2.752 4.344
14 0 2.992 4.058
15 0 3.142 3.712
16 0 3.184 3.388
17 0 3.17 3.074
18 0 3.082 2.72
19 0 2.94 2.44
20 0 2.738 2.224
21 0 2.36 1.94
22 0 1.436 1.412
23 0 1.09 1.21
24 0 0.874 1.024
25 0 0.762 0.86
26 0 0.688 0.69
27 0 0.642 0.556
28 0 3.172 0.556
29 0 3.172 0
30 0 0 0
31 0 0.03 0.376
32 0 0.12 0.75
33 0 0.254 1.052
34 0 0.448 1.322
35 0 0.718 1.582
36 0 1.106 1.864
37 0 2.04 2.418
38 0 2.368 2.658
39 0 2.524 2.91
40 0 2.582 3.21
41 0 2.542 3.578
42 0 2.39 3.858
43 0 2.092 4.082
44 0 1.744 4.164
45 0 1.304 4.112
46 0 1.046 3.954
47 0 0.858 3.738
48 0 0.748 3.458
49 0 0.688 3.202
50 1 0.688 3.006
51 1 0.104 3.006
52 1 0.12 3.276
53 1 0.194 3.652
54 1 0.358 3.998
55 1 0.562 4.268
56 1 0.852 4.486
57 1 1.152 4.614
58 1 1.46 4.686
59 1 1.78 4.686
60 1 2.122 4.65
61 1 2.424 4.54
62 1 2.752 4.344
63 1 2.992 4.058
64 1 3.142 3.712
65 1 3.184 3.388
66 1 3.17 3.074
67 1 3.082 2.72
68 1 2.94 2.44
69 1 2.738 2.224
70 1 2.36 1.94
71 1 1.436 1.412
72 1 1.09 1.21
73 1 0.874 1.024
74 1 0.762 0.86
75 1 0.688 0.69
76 1 0.642 0.556
77 1 3.172 0.556
78 1 3.172 0
79 1 0 0
80 1 0.03 0.376
81 1 0.12 0.75
82 1 0.254 1.052
83 1 0.448 1.322
84 1 0.718 1.582
85 1 1.106 1.864
86 1 2.04 2.418
87 1 2.368 2.658
88 1 2.524 2.91
89 1 2.582 3.21
90 1 2.542 3.578
91 1 2.39 3.858
92 1 2.092 4.082
93 1 1.744 4.164
94 1 1.304 4.112
95 1 1.046 3.954
96 1 0.858 3.738
97 1 0.748 3.458
98 1 0.688 3.202
Faces:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49.
 52 51 50 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53.
 1 50 51 2.
 2 51 52 3.
 3 52 53 4.
 4 53 54 5.
 5 54 55 6.
 6 55 56 7.
 7 56 57 8.
 8 57 58 9.
 9 58 59 10.
 10 59 60 11.
 11 60 61 12.
 12 61 62 13.
 13 62 63 14.
 14 63 64 15.
 15 64 65 16.
 16 65 66 17.
 17 66 67 18.
 18 67 68 19.
 19 68 69 20.
 20 69 70 21.
 21 70 71 22.
 22 71 72 23.
 23 72 73 24.
 24 73 74 25.
 25 74 75 26.
 26 75 76 27.
 27 76 77 28.
 28 77 78 29.
 29 78 79 30.
 30 79 80 31.
 31 80 81 32.
 32 81 82 33.
 33 82 83 34.
 34 83 84 35.
 35 84 85 36.
 36 85 86 37.
 37 86 87 38.
 38 87 88 39.
 39 88 89 40.
 40 89 90 41.
 41 90 91 42.
 42 91 92 43.
 43 92 93 44.
 44 93 94 45.
 45 94 95 46.
 46 95 96 47.
 47 96 97 48.
 48 97 98 49.
 49 98 50 1.
