1 0 0.606 1.216
2 0 0 1.216
3 0 0.042 0.944
4 0 0.138 0.68
5 0 0.366 0.354
6 0 0.692 0.1
7 0 1.07 -0.042
8 0 1.572 -0.1
9 0 2.048 -0.042
10 0 2.532 0.166
11 0 2.87 0.458
12 0 3.07 0.784
13 0 3.178 1.124
14 0 3.218 1.512
15 0 3.192 1.886
16 0 3.068 2.26
17 0 2.85 2.568
18 0 2.56 2.804
19 0 2.254 2.964
20 0 1.91 3.05
21 0 1.546 3.056
22 0 1.226 3.014
23 0 0.976 2.918
24 0 0.792 2.778
25 0 0.976 4.046
26 0 2.946 4.046
27 0 2.946 4.602
28 0 0.53 4.602
29 0 0.19 2.114
30 0 0.686 2.088
31 0 0.852 2.298
32 0 1.1 2.438
33 0 1.392 2.512
34 0 1.684 2.516
35 0 1.974 2.454
36 0 2.224 2.314
37 0 2.406 2.122
38 0 2.538 1.854
39 0 2.592 1.526
40 0 2.58 1.268
41 0 2.5 0.97
42 0 2.376 0.764
43 0 2.192 0.614
44 0 1.906 0.454
45 0 1.558 0.41
46 0 1.244 0.454
47 0 0.968 0.564
48 0 0.782 0.752
49 0 0.64 1.022
50 1 0.042 0.944
51 1 0 1.216
52 1 0.606 1.216
53 1 0.64 1.022
54 1 0.782 0.752
55 1 0.968 0.564
56 1 1.244 0.454
57 1 1.558 0.41
58 1 1.906 0.454
59 1 2.192 0.614
60 1 2.376 0.764
61 1 2.5 0.97
62 1 2.58 1.268
63 1 2.592 1.526
64 1 2.538 1.854
65 1 2.406 2.122
66 1 2.224 2.314
67 1 1.974 2.454
68 1 1.684 2.516
69 1 1.392 2.512
70 1 1.1 2.438
71 1 0.852 2.298
72 1 0.686 2.088
73 1 0.19 2.114
74 1 0.53 4.602
75 1 2.946 4.602
76 1 2.946 4.046
77 1 0.976 4.046
78 1 0.792 2.778
79 1 0.976 2.918
80 1 1.226 3.014
81 1 1.546 3.056
82 1 1.91 3.05
83 1 2.254 2.964
84 1 2.56 2.804
85 1 2.85 2.568
86 1 3.068 2.26
87 1 3.192 1.886
88 1 3.218 1.512
89 1 3.178 1.124
90 1 3.07 0.784
91 1 2.87 0.458
92 1 2.532 0.166
93 1 2.048 -0.042
94 1 1.572 -0.1
95 1 1.07 -0.042
96 1 0.692 0.1
97 1 0.366 0.354
98 1 0.138 0.68
Faces:
 3 2 1 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4.
 52 51 50 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53.
 3 50 51 2.
 2 51 52 1.
 1 52 53 49.
 49 53 54 48.
 48 54 55 47.
 47 55 56 46.
 46 56 57 45.
 45 57 58 44.
 44 58 59 43.
 43 59 60 42.
 42 60 61 41.
 41 61 62 40.
 40 62 63 39.
 39 63 64 38.
 38 64 65 37.
 37 65 66 36.
 36 66 67 35.
 35 67 68 34.
 34 68 69 33.
 33 69 70 32.
 32 70 71 31.
 31 71 72 30.
 30 72 73 29.
 29 73 74 28.
 28 74 75 27.
 27 75 76 26.
 26 76 77 25.
 25 77 78 24.
 24 78 79 23.
 23 79 80 22.
 22 80 81 21.
 21 81 82 20.
 20 82 83 19.
 19 83 84 18.
 18 84 85 17.
 17 85 86 16.
 16 86 87 15.
 15 87 88 14.
 14 88 89 13.
 13 89 90 12.
 12 90 91 11.
 11 91 92 10.
 10 92 93 9.
 9 93 94 8.
 8 94 95 7.
 7 95 96 6.
 6 96 97 5.
 5 97 98 4.
 4 98 50 3.
